user_id,item_id
2410632,655478 2683798 91259 238513 3277840 1148393 1083017 3481363 2376272 2256094 3045785 2500139 1300372 2545337 459987 715404 2149313 1048729 3276380 461329
3622620,2222373 135817 700703 2382296 655478 3361341 2387459 712166 2683798 2819188 3152405 2444377 2364274 1623065 1332633 618702 1724973 1628488 2099204 2850840
5664256,91750 3303940 2942287 2924967 2900305 3271372 1310219 1120151 1067483 2807075 457116 2677399 2788798 21896 142276 3118774 2160400 2304144 1329209 811237
1691180,2329190 3176551 551499 718552 356654 1720958 1103326 1362151 2128679 242612 1979575 3266121 1529682 2795186 874760 343416 762791 403539 2650492 3382443
7515556,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
8086764,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
3605088,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
8202592,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
4881868,2924967 3166261 1046732 2241988 3218232 2589865 2535723 2333788 2011483 2122222 3112543 29133 111141 2843033 180074 1574065 2370703 2965060 2991106 1687724
2394528,1242253 362615 34701 1727070 1176049 2544818 948490 448982 2503658 2154931 1158983 1740121 3082258 2747506 2928573 2387104 1574334 927703 1340945 927670
2531712,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
9103600,229785 2116332 211905 209146 603179 1083932 1727197 1872983 2361682 2413225 2276213 2188996 431907 114639 2701401 62254 558900 3373234 76811 1700380
2168388,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
7932492,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
3301396,2702765 1142955 3092608 387998 345019 3128447 1588641 755482 527303 1375521 2698771 2517861 2196379 3353005 1639764 1845633 3252927 1879599 404685 459360
4156028,567780 2740921 3559889 2486233 2452489 873750 956792 1575725 2644482 3209847 32573 779115 1646389 741271 3041910 1963089 2551357 2711699 2516853 3498695
6809180,2847516 106333 1441479 1815438 3417984 1699316 388037 2747149 3418422 3336408 3130130 132042 1739032 1196432 3187335 2116332 1638130 2655923 2713019 1261203
9274796,2329190 2795186 242612 1362151 2128679 1720958 1103326 718552 551499 356654 3176551 3266121 1979575 3396164 2858925 1262075 2040691 1541821 327554 3434206
6628408,1348663 2383980 138244 2942287 1509922 3267315 1924337 2583225 1919431 784719 3459101 835441 1290849 597980 519970 1308761 942811 1202928 1357791 3420668
9833172,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
1590796,1242253 2346646 2617062 1176049 103194 1300372 2561648 1547953 1230826 2923544 3361597 2240232 189704 564093 2751871 3534253 1936652 175844 1830668 650960
6034224,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
5397784,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
2966376,911125 1142802 15212 271394 835197 256580 2648849 2052067 635659 3062320 2336584 2829822 1287364 1316611 2120805 1564798 1679826 99858 268106 2789394
4745984,1962393 332631 49697 1988980 1204132 62254 2317256 1115983 1197353 3433718 1225717 623874 1529682 3294029 68005 289182 840085 688728 343416 559013
5875864,2924342 1720078 2240232 2482231 2899863 1325015 1772088 2924959 1181681 416008 3030496 1083017 1521378 3376061 1003714 2562864 1869419 178327 2563322 2968125
2526460,1083571 1874096 2363216 2199693 646614 3347382 2227939 3264089 3145530 345019 387998 2442394 2107158 520259 2601545 599336 3274930 1988379 3403815 3075729
2382628,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
4170964,2325142 905482 550713 1528971 3202111 2771831 2884401 3138127 2149531 2530351 2322284 96257 1298339 677860 872960 2095910 2176768 2475362 2538764 1742107
4928948,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
5434640,3358313 289936 698740 1077378 2346646 3216491 801700 362615 1904768 1690330 2677253 2573427 723915 1382516 3104148 316049 2924959 2751871 2812592 1339823
4518060,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
2344552,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
1266908,601953 2615978 793470 3330354 3121795 1631140 3352565 2423373 1047570 1290849 2431392 3561645 3511369 650281 1228566 142651 859676 1603758 1125310 3472011
4392996,3358313 1073122 2517861 2633249 569353 2842546 3428884 733236 2755030 3200502 2346646 3358278 3494411 603179 3522767 2189556 1423248 1995267 1170064 2906865
9257620,235385 2261121 2182519 1504656 677496 3069333 135817 2043672 930594 115229 505070 334302 91750 2421114 1883793 2352106 3551953 2114099 2896858 1537997
1898584,1322015 1348455 2264095 1427224 1683385 1161886 468119 2519580 704498 2829268 1756668 732017 2073087 2803862 1598812 967230 1481162 3414486 2626659 2883175
6066908,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
9401108,3077958 1341491 2642560 1059543 3033614 1140885 164676 1125310 1082327 3064450 456381 1192895 1040305 1881212 1959295 132040 286246 1651725 2186406 2975705
1356316,3340398 571490 542068 1296549 725986 3257544 485298 2529787 3402622 375191 1772347 1763491 345019 2032700 3016021 1070165 834639 2948791 346339 1343471
7349352,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
8581648,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
3486772,3090910 3374652 3450089 2173803 369736 1284373 1243087 417776 2362862 3390349 569089 2229794 2743049 1000702 3190881 3354508 852413 2353307 519970 492880
5916348,519970 3561645 3023642 3464399 1083017 2535723 834735 924555 1253055 1475913 384903 678636 12896 2036794 1373630 3538013 1740121 434114 2570791 1333231
5762608,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
1674424,2262142 1669122 1023051 2787898 840276 902494 2020588 515126 3312324 1354488 468324 1185806 2472864 874760 403539 2691950 2650492 3382443 1436717 39512
2703824,2862459 1046818 1898844 194130 748489 2674574 2547579 2432148 1022547 2238758 3130171 615595 1945489 1989753 3141837 3092608 1909102 149661 1772347 358727
7848664,9721 2526874 3361597 1107834 2633249 2968125 536063 793264 3347382 2770331 3147659 527303 1375521 1083017 1208695 3403205 2693461 1524489 1914712 601402
1678508,2347067 219180 1000932 93478 16755 2067239 1346342 72671 1767302 2895794 3308338 108717 969661 874491 708511 750281 811532 2300714 2723797 831958
1833620,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
9066500,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
5523868,2370703 2710606 459360 1037191 2384131 3015859 2196379 606010 1108096 2003237 3141348 2854851 837204 2210539 21896 571490 2888212 308449 1793512 1954461
9363088,312648 2002236 2221290 2217070 2369357 3176664 3144926 80567 2019351 2015107 2533817 988997 912710 3398221 2743979 515382 2580911 1315940 388731 1521827
2501956,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
8746064,142651 2235177 2859813 736856 21896 2431392 1853941 910749 385337 1063874 1967751 79189 2128143 3270271 2604126 303620 204796 1379900 2856903 2630657
1691844,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
3060528,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
9277660,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
3431312,253163 3384664 1427224 1322015 2599156 1348455 2160795 1683385 937214 3158008 468119 2803862 1474839 1461439 2604126 2674534 3271372 3347382 2613646 2686287
7913276,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
5405252,3292077 1558428 31953 1312551 2906930 1669856 1673807 1690402 2541684 2122072 890567 651810 2648300 1952492 568659 802771 97660 3322323 1656614 2101063
5592612,2509910 2120257 2156135 1440145 2952225 3092608 2531097 2161421 925891 655478 1086282 1648705 1180545 1155910 2535723 474069 2500037 3244303 2626659 704498
3940876,555377 2594384 2000408 1253055 1510555 2434426 2261249 2439329 3002385 1217026 2688934 258797 807319 1349068 1165873 1995085 3291596 2993226 633364 3016021
1771808,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
7106068,2431315 1863879 2796137 226747 1629951 1290849 3065515 3044797 1353721 2108808 807223 303620 2048251 781343 650281 2797244 349350 1128725 528543 2876340
2484100,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
7534144,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
2768804,1339823 2287327 603179 2701401 103923 544056 1343471 1296549 204796 1379900 2431392 2061046 2736413 34465 3176865 946059 806136 2537884 2553903 778474
3474164,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
9315556,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
8054476,1382233 2937025 3069065 1121576 511257 235056 518187 2702677 1045875 1531173 140233 2346646 142651 3561645 865033 2235177 51738 2924967 2871637 3206050
2035652,2804454 1586710 831589 1301404 345019 2122222 493177 2634432 1690330 3327364 771427 587097 2703773 132386 1921366 1230327 253163 2964510 3296636 1756358
6887097,2256094 3435435 2590889 2968250 2656724 1493920 199142 2457659 3430547 1721888 2230676 516622 329593 2485279 650281 1242253 1986432 1005655 2341078 2995547
8714049,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
3419341,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
1097365,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
5293121,3524222 2811451 1176482 1303397 3388818 1653016 3166457 878516 2579500 3169031 824574 1059241 1125454 91750 2686570 1939683 2949827 2715162 2154931 1713536
7161689,380087 3498013 3237101 2633249 3051167 221879 3023009 157927 2540626 3507835 1762516 2671823 2387755 753908 2899863 1325015 1772088 1290849 1166206 1777326
4822617,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
7107005,2589865 2467713 1523567 2305417 1075734 2924967 2196379 1067626 190256 2082358 2188246 2531325 2370703 1090870 3138127 3358313 21896 2552422 3398406 798004
9126349,1479632 2778111 1982014 2052385 2661987 2924967 289936 2376272 2382296 3112543 3216491 2710606 1485677 1888456 3295046 3479784 976129 2895070 411518 980011
8716437,888761 2923258 3173635 1730870 2036794 2633021 1526458 2248479 294977 1338602 1476362 51848 2014812 1754130 1585468 3251196 2363033 1063597 1210894 56664
2218241,1904768 280357 2179571 2519843 2924967 319020 1598812 362615 2804454 435393 2108677 1667870 907260 1083017 1575174 2464177 2277372 655478 194201 3333091
1833261,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
3211037,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
9218797,3378330 3259011 90360 3195304 3154556 158778 2758695 1290849 2811687 466096 3162565 2099204 846548 910749 2698101 2626659 1404469 356397 90813 2301006
9144517,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
6422561,1426903 167494 2431315 2011286 3257544 1049264 698740 1185806 3252050 2804454 1373630 3116669 1690330 2948791 2963863 463067 3068994 71991 585430 3224232
7975493,2924959 2295937 435393 3359794 167163 1772347 1690330 2083902 266514 1904768 2126164 346339 1392491 2276213 180074 2956209 1916008 3510668 3198309 623650
8603829,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
9631721,878276 1373630 643552 349723 3506032 3206050 1389968 2232496 2612579 539472 3224632 2376272 1303397 1266259 991904 2347067 426897 1867671 3166457 1687136
5251461,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
3033593,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
3420345,348922 535408 1440145 1303397 2464177 2277372 2698771 142651 3166457 3398406 344193 103194 1720078 2418739 1173242 3128828 3462698 3166261 1063874 2563322
2240833,2552821 2519648 1339823 1668013 2498075 2519954 2941498 62814 2904038 2321368 186061 2342275 222359 2083902 180074 1689647 616590 452875 793264 3063166
9226201,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
9374953,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
1746697,21247 3328696 1291012 2204830 1091186 2384015 495762 3243689 3215099 1410316 397965 2410643 127917 1821029 2045158 695276 2038197 1248757 2688981 2541444
7914189,3494411 2073165 387998 219180 1338909 2895794 3308338 108717 969661 1083571 1083017 3395441 1874096 571490 222359 2199693 646614 1490550 2363216 93478
5589325,2923258 2883175 1021718 38090 2529787 287116 3048949 693328 2612579 1142283 1290849 2656724 2274962 2888085 1176775 2710067 3206050 1373630 1721691 3464399
7746077,999001 513363 1194429 1981194 3502012 1574501 3522606 331873 3354283 1926805 812832 1004624 2447959 2625177 593603 95952 1338602 2190630 2078748 3431689
1026409,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
8812933,2537260 327086 3336612 1287634 3374103 199740 2352106 79638 103194 83423 962697 242336 375191 3458114 342805 2676604 3487120 3352705 3540515 751689
7347153,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
3068793,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
2247245,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
2505189,2993684 319020 1158983 67428 1142955 2196379 2924967 2141075 1544931 927147 2819273 1798540 3418277 3347198 1201123 244453 51553 2356738 2857074 1484077
2414461,3464399 2130129 2811497 3020558 2321368 665098 2182519 1519828 2240232 1889820 1202928 1357791 3420668 402660 1999606 51738 2226495 3527661 2744803 1205245
8428633,1957790 1406156 3147659 2321762 1589427 2089268 767376 1310448 2166905 3446861 1018948 825640 1236265 834470 1737676 2633249 1869443 1440145 3054268 3340533
3164617,83845 2522255 3073359 1130468 106742 149661 2104987 839806 3344259 2376267 319020 3386372 3462698 452563 597980 3548826 1351695 2312508 47688 3111683
9299529,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
2536161,156304 795287 395899 932427 2440297 2773187 1142283 1649887 967804 1279768 1795656 1462673 1838883 2317256 1115983 1225717 623874 2022739 68005 289182
5942149,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
7674753,1331659 2937025 511257 1121576 235056 1353994 291732 1769257 563609 1390641 2274962 518187 2702677 1045875 1531173 140233 2346646 51738 362615 1340945
7097517,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
5922149,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
8417821,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
8361313,1062616 2111392 210893 1301196 2555285 2976471 1980724 711745 2957058 324109 198667 2233409 363381 1124058 716115 3550818 1022973 1565579 3039232 2272818
6872709,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
4207301,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
5591825,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
8865497,1981194 2255706 1822024 3228437 2188996 606010 3187335 1070165 3402622 3374448 749042 2777173 2156092 2701401 2232496 2182519 2125576 3270267 1389968 2924959
9134093,2382296 571490 3361341 2517861 2617062 1731743 809604 2968125 536063 2276213 1906126 1871740 1813517 344193 134897 605641 2267471 2227637 1641119 901984
1893577,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
2470201,2166636 2287327 2431315 3116669 2370703 3147659 3358313 807223 424664 878276 1717149 2483211 2691904 3291552 3145530 2858990 1646456 603179 1303397 375191
2672009,2901379 1207896 1230571 3059518 1671396 2426517 3104238 2174890 3549450 2659322 2228646 793742 1036540 1424578 1609415 2651040 3441501 2539596 398955 3358198
2958637,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
4583033,2531325 2604126 1090870 1577650 3062272 2232496 387739 2696812 2212647 2877651 142651 800382 343416 1545324 1348663 2383980 3246726 3561645 3378194 2858925
3538285,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
2608073,1339823 1453918 1431297 478118 485298 19329 114226 1059425 375041 311058 2166718 2036099 399681 844173 440343 841182 766795 1254195 157495 1175368
6797981,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
3951233,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
4398345,3068994 9721 2526874 2075352 3252050 2122074 2503185 229785 887529 1268152 1777326 2801327 3116669 19329 2794505 312648 1545324 2531325 2466395 2562174
5094565,2190630 2218077 520619 3039232 2952225 494240 1989051 3368306 637304 263717 3483905 3062272 1264340 2764902 1296719 207860 2325944 1761667 21085 851237
9584173,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
3997829,1889444 2202007 1343471 1747806 2079536 2962649 552401 2276634 2244473 2244687 2999952 2905179 3351670 872800 153233 3362157 2567866 1047241 1826055 3518578
9126557,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
4623353,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
5845777,138244 373570 1083017 1060410 2942287 1579364 3434090 1277300 365081 2959769 2843154 2539057 698740 441334 1941784 825833 2927200 999001 513363 1514278
5445597,1598812 1946133 3330323 103194 403011 70578 1426903 2904697 1389968 865385 1343471 527303 1375521 2747417 687447 1990185 2850027 3046731 478118 3078882
2365025,2188996 303620 3092608 3384664 142651 2075879 40942 2599156 2160795 50599 1471056 3561645 532093 3250572 1740121 90821 263707 1618344 2702765 2856903
2915425,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
3858145,2924342 2352106 1208695 2811451 1176482 2942287 1003714 1142955 103194 597980 56004 1083017 2382296 816476 494234 527303 425300 1375521 1842887 3361597
3759149,2740964 2558926 1923433 290926 1090870 1744299 722756 988433 1765124 1520040 2990812 1530621 3478049 675214 740815 28105 53039 1211742 2338458 671356
9321897,2812592 2154931 2480103 603179 176446 2166636 3217247 1108096 2267471 2886617 126770 1091197 1717149 2483211 2431315 2633249 2517861 1603758 569353 2842546
4371473,3053186 263920 1781039 2247416 838363 1577571 1808251 1899426 476098 3064697 3158552 1327166 3214513 2942287 2804454 402660 1574065 1993314 832610 1161642
3020489,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
8083689,2904697 53039 937214 733236 687447 1990185 403011 2227939 2546400 1744299 1083571 3272268 1874096 28105 226747 1629951 2199693 646614 2674534 740815
4475241,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
5395897,312648 1853941 2758695 363638 2099204 1874810 2841309 546150 3187335 2221290 466096 2935307 1632921 2369357 3176664 3144926 2074931 693049 2804531 2944514
5160493,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
4019545,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
7084929,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
5580481,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
5614153,1663315 2691904 1421009 3411537 2146681 2270005 2714204 3172312 1415408 651642 800866 1236430 1148254 637792 1607186 361451 3082177 1030349 1379957 497975
8553189,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
1303929,2232496 1562714 435393 1243228 1142955 458090 518589 878276 1808251 1899426 476098 280357 145286 1525644 635307 1090870 689823 824574 139851 483272
9893521,1341491 1059543 2642560 3077958 164676 1140885 3033614 1322964 3064450 1082327 1826548 1192895 2255706 1041520 813020 1300372 451228 3374448 749042 2777173
5548721,2420903 148858 2812014 3248589 2923258 937214 3429750 1426903 1021718 2468344 880686 1879948 3161982 2545934 1483086 127180 1943942 2163585 2111112 2964385
1864693,2421114 334302 2568565 2329120 135817 1638130 2758695 1374387 910749 3377076 1928732 466096 1787905 308402 743471 3200177 2235725 772071 2253526 1613945
5001005,2968125 536063 2965060 3202111 2769908 197426 2276213 183617 677798 3291917 3561645 1482106 3088987 2993684 1574065 3308316 3418277 3347198 3462193 326790
7084517,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
8345713,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
4944229,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
8065729,1739032 1441479 1230303 1815438 1699316 2847516 3130130 132042 2747149 3418422 3336408 388037 1196432 3417984 3187335 2116332 1261203 1638130 1556044 1214994
6670289,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
9426585,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
3660193,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
8046601,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
4401537,1290849 2179571 2519843 1793229 809604 3112543 1389170 2295937 1940309 819518 25566 1690330 2508902 2747417 834735 280357 781284 781343 1186450 2472739
4377869,3246726 2244094 2438078 2358195 2978603 2969992 278481 2327036 2673512 326636 1035705 2802603 2368854 2238592 951225 2363216 3347382 1658784 311206 1797489
7801197,3555907 3494411 951225 2073165 1083571 1874096 2199693 646614 2363216 30524 3328502 2036794 2285662 3106054 3474968 795287 1343471 1871588 2044153 2331136
3973333,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
7454925,1638130 1261203 1441479 1739032 1815438 1196432 1699316 388037 2747149 3418422 3336408 3130130 132042 1230303 106333 3417984 2847516 1214994 3187335 1164599
9052033,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
6784461,319020 375191 459360 1889820 2126164 1440145 2812592 2746230 207788 1067626 2276213 1367671 1443601 1243228 3131813 1004987 2647018 906237 119120 837204
7579621,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
6173957,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
5246549,1451850 3096625 865769 1926684 1214994 2503185 951225 692884 2847516 726716 1429573 1152110 1168934 2142669 1970492 1798490 1601112 761837 2248314 488974
