user_id,item_id
4437792,990482 2755105 1030410 2957502 3363393 2540971 165362 2923475 1415988 1394122 3347 460960 2758695 3288345 395899 774475 2017842 3475891 449671 3278571
7815908,979346 1914527 1902061 1449543 1107525 3050814 3044499 1426085 1955358 2308252 3467938 579028 2283630 990482 1456668 2810673 2178956 1946608 1981858 2724657
6657604,1730668 2445184 2133909 2741570 833945 2253769 198667 3347382 2603081 897687 2803862 584655 1686391 2414588 3062272 221879 378608 1013714 2842622 768735
9588508,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
1150604,3125292 1228310 2574489 2627725 2834121 3259011 1657217 2118417 1154780 865385 384252 2244986 2181555 1772001 1901694 1161828 2870060 2022812 2238243 1450480
3846672,3476001 2132277 163680 2804519 3488125 413517 762010 2710221 2994354 300087 1667459 1513204 2784259 526082 2735705 3023362 2693661 84360 2021609 554900
9440088,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
1989904,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
2688132,1302961 2631747 1224716 3050814 2248479 3263285 1351896 145669 1552172 3489978 1920824 1103694 2392695 1598496 2901379 2912524 2820873 3018072 389534 1753206
4103160,3347382 3392366 195505 2420903 2494517 646614 2710359 867968 908165 2936915 1274288 2408911 771409 1585187 794927 381748 2505503 2608731 441943 198667
9723128,3385535 1203095 2411820 626087 3378231 1226888 3422659 223788 451499 2361687 23014 1100482 3386113 1122411 3006906 3130839 189704 599921 2693603 911027
9115832,2514693 2469772 414886 853669 2221988 1997020 1786329 982484 3404969 1578474 2609543 687090 1578860 1964641 2857722 1915036 1107290 83346 2279081 2059206
2827868,1585187 326636 566000 1984601 3466667 3030351 3096849 383354 3403076 1681415 3248868 2216242 20825 1875470 2873856 1542659 1210037 1449543 3154106 2178956
6819584,2796481 584655 539799 3540514 1301100 2787224 875558 2244986 1554310 1901694 2553847 2870060 1199022 3473923 1042163 2133983 689821 2716690 2974669 1772001
9746028,2255990 907382 680777 2034702 1213662 1032771 2021771 3405563 3301137 1852889 415555 990482 1322351 1222991 176691 2682725 3163748 3451065 3525749 2131220
6833180,334115 3021922 1730056 999979 1199214 3476001 3344895 2907324 2682661 2311751 3027221 3415420 1191623 2455567 1961707 641843 1050713 2785395 231125 3308242
3592192,3098497 1258248 548097 1196432 2266989 432428 1803744 2928158 361880 3138127 1638130 690613 3237024 2828140 719417 1842249 328177 1372843 1683843 1153808
2199436,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
9250652,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
2655144,1266833 3457964 1613071 2887246 460960 2976517 1430647 779200 2535583 3434885 302469 1810822 2159273 2193531 1932411 841182 3525569 1398673 2839415 32631
2430824,2224565 1873125 2541444 2414651 44768 3434885 1228310 3485141 2198540 2426359 1629525 1222637 3374147 2209012 1960850 1730668 774475 3197260 2191249 416008
7112564,2514693 2469772 414886 1249444 403011 1997020 1786329 982484 3404969 1578474 3015934 2221988 853669 1964641 687090 2225155 2788443 3404603 1426085 1262276
3491972,3292905 2386295 1730419 1285036 1222212 1718126 1104987 2624821 623292 2810014 960541 2807087 3544930 1879504 2456420 235695 2363546 2931598 771768 2581150
7781236,1781872 2834121 2584554 3224858 1355256 1863603 1062000 3352394 2942279 1124569 3252050 694380 2944539 1056303 3523200 2357982 109106 814856 2148247 3138127
5859484,3472387 114421 2019351 1585868 2146681 3445864 2275297 3512926 737178 3036859 1706801 3143718 1686391 1521827 3001995 887822 3042149 2755764 2735561 1531233
7159392,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
3153256,3021922 620856 1701866 3050814 139830 1464112 2144927 3240356 2535583 86610 1757664 2487782 3222262 429494 1442355 3075658 1004624 929280 2142607 641843
4937860,1856752 1757934 1723035 2171761 414263 790408 916313 1319522 3484117 269093 2094113 1372651 2878894 1082705 1232775 1914527 301384 493118 1809775 413517
4265644,326636 441943 3392366 1214994 3138127 2325916 1227056 1228310 2038956 332429 1275922 3250069 1025883 3122654 1418623 1585187 1447606 2154725 464316 3347382
8223452,13171 1010054 3229981 971431 2556391 3263923 717843 960986 1914527 301384 493118 3461638 1215101 1378993 2157516 190755 2996673 414263 283936 1390132
9767716,2989542 939075 1025883 3344895 1611083 2634651 2785395 1020764 1030410 2923475 2810673 2398826 2970666 2724657 638093 2695350 3475891 1701866 335439 549681
4132664,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
3457132,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
4055952,3354561 228178 1140579 2994354 585002 3471846 2329692 2442487 3094674 3061456 3050814 2380782 1585187 2546400 2772041 2174606 1469062 2469198 1863603 2844152
7674100,453188 1948683 2133392 134387 3267769 3018978 2397789 1633503 697668 2298770 3480414 1010783 517955 2805092 1428375 2375746 1693070 340079 2394936 210893
5903304,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
1327448,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
6837644,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
6399064,2608731 897687 961273 1775658 2804519 1089167 2734588 2903878 3312467 3134923 1164461 1217859 1672429 1274288 467231 1209173 1454095 2357989 2741570 1849052
8939152,2098683 2157632 1546240 66515 5638 3197361 916642 1378993 771179 1043176 2131222 1516828 1334496 614436 53677 1290849 2706986 2637286 3267518 1923366
8069396,2046782 198667 3077958 2803862 1494623 1955358 781766 2650589 2860414 1315491 2881256 770079 1799768 2308252 1319013 2303925 2325916 3197260 1918569 3000881
7136816,1861257 1024967 1020620 2291988 3096635 2752563 438391 229972 1787763 2313313 154388 3354556 3432242 1960850 3240356 35787 3023932 2968259 76380 303926
8620300,2635025 961273 4846 1913232 1457416 912701 2207648 3145766 2206141 1060046 1226474 3403220 22363 3487120 2888714 3200464 3151344 1209173 1592185 2269741
7777832,2051515 703404 43818 3391250 694981 331505 3016989 1754278 2719157 1508397 2609461 2769201 1750626 3138127 777290 2640618 3235633 172681 2944982 2485279
8508560,2747583 2282354 938219 1319394 2420903 3194826 799444 300088 489513 3451047 3461673 1250811 1486772 2193116 2308495 2301213 2186085 3085463 623292 2613906
2183524,1007586 2963240 1275238 1654739 3524386 2255706 650436 3410814 913382 42211 1829672 3248170 1645929 1944098 2458785 2600229 266400 3498585 608815 398548
7684740,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
1386120,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
5523800,2425003 2168338 3016989 2617964 646614 1223971 514696 1768683 2726314 798411 26659 1944098 467231 2964311 3250069 42211 913382 3410814 135817 3138127
8896528,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
7415744,2881386 1505501 1216343 1062000 1640021 3050814 1370308 2871637 210893 2450291 1717078 1041376 138143 3511924 890681 2428486 1649053 883925 3016989 3314117
9933208,108572 990482 2186406 688143 1347288 2450291 922061 2012186 1286439 2009685 152522 3501869 838125 2153577 2839415 302469 1810822 2159273 2168067 1449158
2051552,2259618 2083115 1262211 3297241 1659235 3168371 1541973 2405054 2306 1932728 3361881 3072351 442170 1972801 3076950 3531784 1580977 2165157 3034452 1370691
7579036,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
9875624,375041 204536 2048007 2657999 486799 2358145 2226782 1088508 1062000 1415988 2181555 349862 1067626 1203153 1180042 2564439 2959280 545087 936062 1921890
2987304,2592228 448778 2834121 822111 3043157 3125292 1595014 1426085 812089 1355659 1020764 602889 1216343 824457 1146265 1297620 1209173 1025883 1368493 3229755
1513928,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
4079328,2211736 1661707 1269635 3091892 2702035 2436104 390814 2156821 2854210 1382646 2809426 2976444 825640 1799360 2506380 3068724 2834121 67105 1742919 1706353
4158512,1086344 3202386 147129 3354941 3374147 2819835 777290 1902061 3470868 3489820 2887154 493118 414263 2758695 429971 3116669 301384 384252 2535583 1257012
8399016,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
3667864,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
8441520,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
1058089,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
2836693,652138 3162238 2788443 2822255 414263 1681415 3155916 3049860 2823846 2108333 2088191 418950 425496 427117 2414588 3202386 44347 2194941 1474182 1730668
6377193,3017412 3005516 3206227 3386113 66507 3124541 1652842 3332852 2710398 1016813 2325916 954541 1217859 397602 819518 2611740 2190239 416008 2422496 1239465
3220141,864152 1490550 631164 2158 1553199 197605 1126657 1000795 1014748 1010783 1315029 1830304 136210 451228 2461385 2010408 673479 2942024 3455252 3270271
5188913,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
1799489,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
8339329,813006 3023932 2501107 316967 3041057 2829268 453537 2156821 3127303 1628045 1616744 1755116 2545814 2248479 2588444 2053325 1247174 1650785 2994354 2073087
2351809,1474122 2521609 3478266 3351832 2803862 3201996 864374 3320230 1155413 2544882 1077837 661907 2819835 210893 985285 1086344 2647288 2651888 2067049 1560927
4270105,1435198 2266989 2884740 1523567 432428 879949 641843 1465634 2860414 2734588 1521548 295003 3451587 1528157 1398673 584242 2713952 2710674 882863 1291012
6824225,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
1045789,213047 130151 2303305 632000 1541528 1107788 2787781 2109958 1942631 3041607 1565218 2755030 3515213 293436 367931 367336 2085419 1162769 477632 1537840
2582473,134627 3162366 1933476 1195366 3473923 1373208 371515 2798642 2695350 608846 936421 3002091 367931 2777092 3195922 2212785 2946467 2422161 2383926 1355659
2062385,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
4784189,902805 610861 2656148 2921868 2138515 276250 2011387 3411537 1319349 2357720 3324352 2637286 939075 1030410 2407088 1525116 3237024 1073330 1266833 3235633
5278557,3124118 2038944 865859 3055637 854334 187075 2082324 2605849 3523367 2659921 3335811 3462720 2705141 2738979 2662342 2649719 2369909 1253670 964099 3303933
3994925,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
9926193,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
4704553,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
6861353,2133909 3138127 326636 427117 961273 1454095 2713218 747624 1063228 1962393 3134923 2831811 3374147 1449034 1946252 1849052 2903878 2118316 2936115 1492296
2202301,1755116 3041057 2545814 2156821 2781480 1170564 1739154 892062 3450723 387022 35879 1370009 3306886 2854210 3103187 1086344 2798207 2626944 683093 2739549
8799813,3038704 2807087 264209 2752563 438391 229972 293436 207252 871003 3122432 1960850 238012 1398673 1998173 143480 911464 375041 2924990 2255715 73534
5511905,506175 2863487 2635025 3514752 3038704 26771 1270238 3001995 1643411 887822 993924 1022079 2786191 813059 865173 875558 893229 1370010 585002 3128401
8669189,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
9002189,3363393 1270238 1086344 1570774 2455567 1961707 1373208 2839415 371515 875558 3061456 72017 3280388 1523897 16917 1059274 3002091 2777092 3195922 2822255
2514413,2590775 1715465 2590524 2572759 789613 3529441 2541374 3122188 1955732 2388496 2682561 508712 2375030 46734 692566 557620 2212682 3556640 1693981 355091
7542805,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
7167701,1103694 1291012 1598496 2713952 558992 1933476 1998173 143480 3040074 911464 338554 3211896 2175271 1059353 2224681 1225014 43845 1449158 2807087 1623065
5127053,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
6281893,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
6084293,1957869 1266833 1030410 414263 228178 2510135 949983 605329 1575372 2567253 2309406 1883450 324982 3458209 1744299 1896305 1422506 1616594 3484628 366684
1758161,2784856 386387 2860414 2564709 1642686 1124058 2266220 3248470 1228310 1516634 428040 3374147 1014914 1494623 3123915 1585187 2253723 177536 753169 1463901
9650957,1786589 609351 639933 1516828 1326595 2357982 777290 3218775 2819835 264209 3018978 66515 832623 3502725 3062533 413517 2303925 427409 2251813 476672
6230029,1269683 1316829 3162238 1225014 620856 990482 2810673 1757664 86610 2724657 638093 2785395 1406453 3333405 335439 549681 3264176 13731 3027221 3415420
5587169,4066 3392366 1074652 1701492 536188 1598549 552503 1355256 1246082 2610488 2636212 1514711 2514693 172681 2909620 1269635 1326485 773457 733236 2469772
6359885,594100 2485279 871549 1214994 1500678 1414362 2871637 367764 3408153 2439248 2454979 52663 2570802 1389665 332934 1450829 374088 3369669 1521548 1149149
6853809,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
8747185,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
4375465,1707522 1161043 1575372 2931697 3476001 2788443 757902 152522 3501869 2380782 3202386 3521740 1672283 2525605 1565218 323812 3145436 1490126 1124858 212121
2124229,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
5057193,375041 1516828 1426085 3354556 3432242 1669856 1967782 631164 3175014 686487 2938788 2981720 2393306 1680460 832623 2711042 2442955 1923625 1611694 3514752
1270941,2421114 736223 3094427 785988 679945 1830042 2871637 3471809 2546728 2715119 2996673 3132202 689045 2575525 594100 2497808 2139388 2329120 103299 226377
8844449,3406232 3356645 3152528 1257327 732722 2267641 3494411 1748808 2269745 836 569627 397424 1565579 2741882 2831811 98347 2990089 1863603 210893 2918154
6141485,441943 1863603 195505 3392366 584655 354976 2420903 1686391 1014914 3122188 2286930 2154725 830520 94523 1032823 149128 1163331 2836950 1918215 1089167
1349301,349862 3436507 80428 3392366 115888 2094897 2040652 1089167 1164461 2133909 2741570 833945 243095 1406237 2952225 2571666 3447014 864152 2239059 1698175
3127453,762010 3392366 2807087 2856248 577910 153976 1021718 1355256 2739549 1712261 509756 587709 3240356 3051124 2490957 1224716 1933476 3387313 623292 557620
2468345,425496 2804519 652138 474490 190887 508718 1701866 2053353 623292 2755030 1745438 2970666 228178 3311132 1449158 1791204 1004279 3041607 1025883 1207918
7751093,425496 2798642 3470868 3489820 3354561 1415988 2804519 414263 2755030 2923475 1715912 2809309 1902061 2053353 2758695 172932 45499 768029 2170521 940144
4966193,1030410 64135 1266833 2940650 1552445 253888 2567253 264209 3197325 758096 69201 1270039 2466847 1807261 20104 990482 2165169 901154 3517329 25044
4436821,2311751 2931290 494921 264209 3475891 2861959 2040924 3074895 2946467 632000 2655676 1172053 888224 1942631 1096064 1499775 3459958 418950 3202386 522926
6610337,1213662 680777 2034702 2931697 3173406 1153808 1427368 1632585 903841 784881 1262691 1161043 1937722 3499903 2100759 2802670 1588396 3475891 918108 220530
1540553,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
9891425,3162238 959058 413517 1191623 1467487 520246 2937733 2213151 3344895 758096 3544930 367931 1016813 1124858 1565218 558992 1611083 2634651 3356578 133271
5887845,3453256 2469198 439641 3401571 3022337 243095 2230467 1253969 3000881 3395441 1887082 3474968 1014378 798915 3347290 590890 2108013 2809143 1752894 472886
1734245,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
3650605,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
5660137,3038704 207252 1932411 238012 1107379 434443 1266833 936421 3152128 652138 2094596 1145307 623292 73534 2347859 2516971 2505401 831749 582734 3432242
2275677,3119879 3263285 3041607 1754937 742609 3155916 1623065 3155512 1268347 3256348 1327231 2127772 1541528 558437 3220149 2835307 198412 1004279 293436 841182
5915245,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
8203037,2807087 762010 334115 3432242 1809775 2829906 1013071 1402830 2351464 2505401 323812 108572 758096 1088508 1968307 2100935 658143 3021922 440801 2804519
1377117,762010 1449158 639933 2039905 285429 2132277 228178 2804519 1902061 3484628 528892 14527 656127 2255715 584655 521820 1792836 3230597 860044 3041607
9523333,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
2211513,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
1934137,2454979 52663 3369669 374088 1450829 2485279 3240832 1708715 2506283 1794850 213289 3344719 3380091 1940834 1226407 3467958 2492313 3330376 1336948 2010926
4242977,733236 210893 3000881 2689111 1926414 2036966 2357982 3152436 1629262 757931 4066 1214994 3192839 1672429 3037227 1830042 1226888 3270008 2101689 581017
5662469,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
1337945,2424098 1274844 2609267 699637 6334 39573 3151707 713693 423268 2377961 3544024 410320 3467276 2055170 1415988 833945 2741570 3312467 2792908 1513142
4455205,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
5200273,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
3909913,186434 1381125 2594976 1950486 257176 2011154 814475 3500315 144886 1586771 3256736 1459577 3354561 1730056 1140579 2798642 2693603 926660 1494623 1269683
2845673,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
5003373,3475891 1449158 418950 2186406 3202386 425496 1565218 2755030 1124858 1347288 2887154 990482 3162238 1996941 1707522 1701866 2239643 23632 524142 2188064
8779685,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
9262013,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
3865589,2850027 47522 3474968 3270271 2965267 1689388 3518535 1490550 1281514 839462 1907682 1165641 443982 1338602 3179090 1396667 1425670 1874371 3108329 3408851
1052925,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
5710617,2792908 90813 423268 2377961 3544024 410320 3467276 2055170 2061119 460960 1513142 1521548 3047934 332934 367764 1415988 32631 2626174 1406133 3408153
4263233,1454963 2233941 2850027 3270271 1581512 2929843 1490550 2032906 3260154 1531233 1400025 2422614 613165 240954 170958 1879356 1281514 2731103 1059807 110355
2548717,3279064 2488950 312726 2733060 474023 2395575 2477574 582066 2339893 1991116 652028 2541444 284857 3503669 695797 2075549 1580109 1810317 1282188 2651464
9255393,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
6276885,713202 577910 386387 332304 3344895 205033 850660 2307779 1517655 2214184 769344 3116669 2295144 1033368 3315492 810543 3138062 3204125 2046139 1316829
2559701,3401827 942910 1932428 3026652 561949 1610842 2315119 1792866 3410089 607143 931353 431267 939075 2485279 1895359 547668 375291 1025883 291863 3434885
5203633,762010 2600229 427117 3000817 1990801 133628 1933476 334115 1045512 3245518 1391713 2305947 1319013 66507 1055639 2130623 1017463 2839415 1928732 287490
6557297,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
2628681,2994354 3040074 493118 1932411 207252 301384 455476 792251 82405 3140392 557620 2132277 3267518 1366427 3347382 334115 3027221 3415420 2311751 2506380
4422029,2531337 2209012 796061 2438331 2900090 2188162 401567 1933476 451228 1588396 326636 2461385 2010408 673479 3447731 1600505 1818139 2517535 1830304 1010783
6260033,3210306 2962498 2353120 1230582 1775658 1914527 2692818 2421919 2940650 2635025 3266189 55334 1675801 757902 3329491 2798733 1062000 734573 1045661 3272769
7569089,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
4846481,64135 2510583 1161043 264209 293436 3475891 460960 2398826 3511924 875558 1960850 1649053 1657217 2752563 438391 229972 247792 32631 832623 2930114
2503837,328177 3102531 1890828 2266333 413517 1809775 3263968 3137155 27900 1199214 3476001 2814091 2907324 296511 558437 86610 1757664 1050713 3431910 3527890
6787645,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
7636121,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
1481253,585002 2510583 1768315 741262 2786582 2884734 3338386 2316302 788160 639933 2835307 198412 2682661 3267518 2713542 66515 3331175 2130623 27900 2695350
5592317,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
2248245,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
3202565,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
2246925,2159628 1370308 714956 2334741 3031866 3347632 3469627 3224858 969050 388883 1659723 1355256 773457 730936 1926414 1930425 250890 814856 796441 2998418
2218117,521820 1792836 3230597 860044 2439248 1389665 2243133 1230826 276004 2906840 1638130 1337185 1486184 594100 350655 332934 639933 35787 2530351 367764
1295825,1062000 605329 1449034 2834121 3315492 967230 183617 2036966 2051515 3000881 2879321 3470868 3489820 1276787 1585187 3125292 3223913 1600505 29413 1239819
7449969,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
6199853,926660 3299561 441607 344534 1745438 1863603 3432242 2025324 1719704 2900305 1192389 582734 620856 1928732 1098146 748023 2024558 38169 683093 1086960
4110829,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
6890901,1209173 1246991 1600505 2335929 1923678 2168338 2425003 813006 2836950 2289240 1588396 3459414 1165169 3125292 461398 661907 149128 3041057 3023932 82405
6414665,2132277 2255715 1565218 3162238 1996941 1124858 3267518 1337185 524142 1698831 1370544 564917 914502 1398673 2804519 576054 3475339 543976 2927957 1957859
6414205,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
5866361,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
2767873,3395441 1269635 798148 1879356 830249 221879 103299 703904 2018058 3421651 2019411 1199022 3406232 2217115 1186450 2554846 3283309 172681 1521378 441943
7124029,1228310 2996554 3125292 1144950 1585187 2255706 2884852 3424709 1337154 1402546 331156 2098836 1897877 3304256 1454963 1382233 1830042 3196189 2325142 3068994
7394301,64135 3197325 3457964 1613071 2887246 1932411 3374147 460960 2165169 901154 3517329 203400 2255706 2414055 1620158 2188643 2656217 2147850 1184916 32631
9190685,2918154 2267641 208836 982986 2798733 99450 35043 1072953 2976823 1659439 622043 1918215 439641 3356645 1948096 3152528 1257327 2236199 1852785 2589824
3832089,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
9674229,1588396 94523 2923234 1193399 3524386 1632637 1639155 3312467 1863603 1654739 1275238 2963240 2674917 2164458 2213312 747512 28069 2133909 906237 386880
7279937,389864 141918 2550023 1026558 2220004 2543610 1631443 865173 3448112 824574 396696 1038374 802159 2949827 2812016 1933476 2214537 639933 1251141 2763858
9877005,1588396 3096625 441943 431267 326636 3177202 1228310 3138127 3494411 1784756 1214994 3063119 2052621 1822098 1062000 2118200 842474 2691950 2552222 1073122
2197381,1451659 1570774 1044842 83660 2034919 3145436 1490126 3139960 3490545 3405694 2672747 373815 1986513 2072084 1990194 2682661 3326863 3263285 2186406 1628065
7261089,2582139 2850027 1151424 756954 694380 2944539 3029518 1287531 1645929 3251282 2673512 3395441 294642 2357720 2857074 312280 1055639 669440 771190 2887684
